	Lasso+StepCox[both]	survivalSVM	CoxBoost+survivalSVM	Ridge	Lasso+survivalSVM	SuperPC	CoxBoost+Ridge	Enet[alpha=0.1]	CoxBoost+Enet[alpha=0.1]	Enet[alpha=0.2]	Enet[alpha=0.3]	CoxBoost+Enet[alpha=0.3]	CoxBoost+Enet[alpha=0.2]	Enet[alpha=0.4]	CoxBoost+Enet[alpha=0.4]	Lasso+CoxBoost	Enet[alpha=0.5]	CoxBoost	CoxBoost+Enet[alpha=0.5]	Enet[alpha=0.6]	CoxBoost+Enet[alpha=0.6]	CoxBoost+Enet[alpha=0.7]	CoxBoost+Enet[alpha=0.8]	Enet[alpha=0.8]	Enet[alpha=0.9]	Lasso	Enet[alpha=0.7]	CoxBoost+Enet[alpha=0.9]	CoxBoost+Lasso	Lasso+plsRcox	CoxBoost+plsRcox	CoxBoost+StepCox[forward]	Lasso+StepCox[forward]	RSF+survivalSVM	CoxBoost+SuperPC	StepCox[forward]	plsRcox	RSF+Ridge	RSF+Enet[alpha=0.1]	Lasso+SuperPC	RSF+plsRcox	RSF+StepCox[forward]	RSF+Enet[alpha=0.2]	RSF+Enet[alpha=0.3]	RSF+Enet[alpha=0.6]	RSF+Lasso	RSF+Enet[alpha=0.7]	RSF+Enet[alpha=0.5]	RSF+CoxBoost	RSF+Enet[alpha=0.9]	RSF+Enet[alpha=0.4]	RSF+Enet[alpha=0.8]	RSF+StepCox[both]	RSF+StepCox[backward]	StepCox[both]+Ridge	StepCox[backward]+Ridge	StepCox[both]+plsRcox	StepCox[backward]+plsRcox	StepCox[both]+Enet[alpha=0.9]	StepCox[backward]+Enet[alpha=0.9]	StepCox[both]+Enet[alpha=0.1]	StepCox[backward]+Enet[alpha=0.1]	StepCox[both]+Enet[alpha=0.8]	StepCox[backward]+Enet[alpha=0.8]	StepCox[both]+Enet[alpha=0.2]	StepCox[backward]+Enet[alpha=0.2]	StepCox[both]+Lasso	StepCox[backward]+Lasso	StepCox[both]+Enet[alpha=0.6]	StepCox[backward]+Enet[alpha=0.6]	CoxBoost+GBM	StepCox[both]+Enet[alpha=0.7]	StepCox[backward]+Enet[alpha=0.7]	Lasso+StepCox[backward]	StepCox[both]	StepCox[backward]	CoxBoost+StepCox[both]	CoxBoost+StepCox[backward]	StepCox[both]+Enet[alpha=0.4]	StepCox[backward]+Enet[alpha=0.4]	StepCox[both]+Enet[alpha=0.3]	StepCox[backward]+Enet[alpha=0.3]	StepCox[both]+CoxBoost	StepCox[backward]+CoxBoost	StepCox[both]+Enet[alpha=0.5]	StepCox[backward]+Enet[alpha=0.5]	CoxBoost+RSF	RSF+SuperPC	RSF	Lasso+GBM	RSF+GBM	GBM	StepCox[both]+survivalSVM	StepCox[backward]+survivalSVM	Lasso+RSF	StepCox[both]+GBM	StepCox[backward]+GBM	StepCox[both]+RSF	StepCox[backward]+RSF	StepCox[both]+SuperPC	StepCox[backward]+SuperPC
TCGA-A6-6140	-4.93897823045957	49654.1201604761	22716.8510985601	-0.310711046869819	42308.4040758342	-0.686785556114548	-0.365610395456343	-0.328311255824342	-0.357004336697724	-0.351416470858353	-0.358647074486897	-0.394952218722679	-0.36763316477493	-0.359912060907558	-0.380885851312158	-4.15376548898093	-0.362321492654732	-3.73615969799184	-0.41063787310146	-0.277717755226029	-0.369552475600229	-0.395397421307219	-0.4320184249652	-0.378632339627322	-0.334568040985262	-0.394296881381312	-0.384170948401375	-0.438458811670301	-0.46038983133808	-5.40476946745119	-4.61267434077491	-4.77702355343854	-5.11258887937096	49654.1201604761	-0.686785556114548	-4.93207430155783	-3.89416547123193	-0.32623490056887	-0.328311255824342	-0.55434271534649	-3.89416547123193	-4.93207430155783	-0.325906193382014	-0.358647074486897	-0.369602249233941	-0.39995385727451	-0.389771442938793	-0.362321492654732	-3.71073575390177	-0.386078763103891	-0.343685228221709	-0.31285932804897	-4.93897823045957	-4.93897823045957	-0.310711046869819	-0.32623490056887	-3.89416547123193	-3.89416547123193	-0.377366947503678	-0.3484315344187	-0.303322692530968	-0.316153054694285	-0.329822638691027	-0.344183709563554	-0.362835949829421	-0.338970869552091	-0.338567297254395	-0.394296881381312	-0.332077397688607	-0.369602249233941	-0.533875181982568	-0.306802276237639	-0.362491571265428	-4.93897823045957	-4.93897823045957	-4.93897823045957	-4.93897823045957	-4.93897823045957	-0.352115845048141	-0.311911058901391	-0.369370970826237	-0.358647074486897	-3.91601809219415	-3.96705031334511	-0.323456816055505	-0.384424971080299	35.4825384920635	-0.480444314760415	36.3517305555555	-0.575116310953874	-1.35661259035357	-1.23942319897647	49654.1201604761	49654.1201604761	34.2933123015873	-1.29061189438396	-1.23269846961563	38.3041154761904	40.2848670634921	-0.526850579477863	-0.480444314760415
TCGA-AY-6197	-5.00286518766803	45112.6866381545	20406.0395973931	-0.262240041314387	37610.6604689098	-0.0601174385604168	-0.317367794140085	-0.252483773589646	-0.299835305564177	-0.273072086543303	-0.28415121190028	-0.351875181242538	-0.310902918399497	-0.289148223936442	-0.316151010406711	-4.12415701913454	-0.291889219588209	-3.67760130429048	-0.378091559719979	-0.156794031672646	-0.303435038572341	-0.348939437040461	-0.418667847283344	-0.317601364496359	-0.231139608230852	-0.349075851812518	-0.329453665954774	-0.431587551600204	-0.475079588134426	-5.12250358686984	-4.52564303650469	-4.76748859345218	-5.15445972266306	45112.6866381545	-0.0601174385604168	-4.81552527917188	-3.93293825626692	-0.274302207489221	-0.252483773589646	0.242891325161528	-3.93293825626692	-4.81552527917188	-0.24512505575418	-0.28415121190028	-0.303093466340978	-0.356509493393402	-0.338059743083318	-0.291889219588209	-3.64317611876615	-0.331566740133098	-0.264045408304046	-0.197835163547775	-5.00286518766803	-5.00286518766803	-0.262240041314387	-0.274302207489221	-3.93293825626692	-3.93293825626692	-0.313516539961673	-0.257590697142754	-0.226560166487696	-0.239934804095812	-0.226406908877048	-0.252808924501682	-0.285635101401907	-0.259333733226394	-0.2351268007147	-0.349075851812518	-0.238796719696935	-0.303093466340978	-0.53275247632279	-0.192021118432308	-0.288806936118301	-5.00286518766803	-5.00286518766803	-5.00286518766803	-5.00286518766803	-5.00286518766803	-0.276974623639579	-0.217377973250335	-0.297173431512776	-0.28415121190028	-3.85809646431735	-3.91616758049456	-0.229401911021768	-0.324917908768599	34.6319972222222	0.0907339256187338	34.7530567460317	-0.570240444629096	-1.36269853283145	-1.23544663236715	45112.6866381545	45112.6866381545	33.4770619047619	-1.28369268491532	-1.23486714961366	35.8421091269841	38.7165654761905	-0.0117668855964884	0.0907339256187338
TCGA-G4-6314	-3.91853151913184	46521.572038504	20297.5548273746	0.361013890223286	37803.1334773709	0.89146170371068	0.392350436041933	0.389227588729117	0.388832576477832	0.405818645182654	0.413710231719334	0.436588230898869	0.404467989662817	0.416189537546035	0.436658114036383	-3.24529667297032	0.417372128919182	-2.88732383831039	0.457225850943361	0.330591284254506	0.425067798694005	0.444871431066499	0.482087017235949	0.436283243351711	0.390526925505205	0.459930100486437	0.445414184692995	0.489116993105768	0.511248082574162	-4.39614060121959	-3.62727481657269	-3.83784625210559	-4.08555128207832	46521.572038504	0.89146170371068	-3.79311564176185	-3.04061626576743	0.384152374457721	0.389227588729117	0.883057440090024	-3.04061626576743	-3.79311564176185	0.380720580434036	0.413710231719334	0.42533321810583	0.466082602432422	0.452323881868122	0.417372128919182	-2.86741209497691	0.446749217788929	0.395860502122698	0.368501723979864	-3.91853151913184	-3.91853151913184	0.361013890223286	0.384152374457721	-3.04061626576743	-3.04061626576743	0.433361761477387	0.403310922376678	0.364385417773791	0.377187508424233	0.383932252217602	0.397393958516748	0.416887377495839	0.393517639262001	0.396153085036846	0.459930100486437	0.381838306093514	0.42533321810583	-0.524065446299103	0.360290687643666	0.414306574530706	-3.91853151913184	-3.91853151913184	-3.91853151913184	-3.91853151913184	-3.91853151913184	0.406408770861355	0.357208881646723	0.424854053388854	0.413710231719334	-3.0425021136812	-3.08144822716451	0.371166057788619	0.443490075298506	35.3477373015873	0.770649987548089	38.2163134920635	-0.564143367170089	-1.33753787465092	-1.19064336539865	46521.572038504	46521.572038504	34.7295349206349	-1.26707283980365	-1.21185732380798	40.0405448412698	41.592278968254	0.793423023589355	0.770649987548089
TCGA-AA-3860	-4.64808949561625	48516.6644690203	22114.489444062	-0.150389619124728	40862.0259194609	-0.305455882151736	-0.157722650412563	-0.133623588644611	-0.147890648758204	-0.125926895008442	-0.122442190407519	-0.157403820387362	-0.14779638094321	-0.121231763174513	-0.127677925025606	-3.89146533278128	-0.123317241866874	-3.47336686306063	-0.161450812797872	-0.0885923349110893	-0.124958912960977	-0.149604839825933	-0.170925339712868	-0.12790908645095	-0.108392763543652	-0.125928068090069	-0.125335340735214	-0.174442920706455	-0.18829879058781	-5.14787811138052	-4.37334430438809	-4.46645174406669	-4.83078013266412	48516.6644690203	-0.305455882151736	-4.59263466400497	-3.71503891533467	-0.155404389467429	-0.133623588644611	-0.124829674574988	-3.71503891533467	-4.59263466400497	-0.117623439887783	-0.122442190407519	-0.125169527569104	-0.12771796537297	-0.126245611893021	-0.123317241866874	-3.4501093341729	-0.127839542620351	-0.119480683399099	-0.0987996439415462	-4.64808949561625	-4.64808949561625	-0.150389619124728	-0.155404389467429	-3.71503891533467	-3.71503891533467	-0.130384926105751	-0.117191276580814	-0.125476718663818	-0.129809978144355	-0.108298421723504	-0.116986824135601	-0.129289242946209	-0.121843385960671	-0.108410189120751	-0.125928068090069	-0.116480845574348	-0.125169527569104	-0.533875181982568	-0.0988529993712469	-0.127884443544527	-4.64808949561625	-4.64808949561625	-4.64808949561625	-4.64808949561625	-4.64808949561625	-0.120414934266107	-0.114378199663886	-0.126506440534573	-0.122442190407519	-3.64106554033067	-3.6883609466701	-0.115913015298114	-0.127037911315612	35.4825384920635	-0.215123010161897	38.3088412698413	-0.575116310953874	-1.34867593143066	-1.20143583806095	48516.6644690203	48516.6644690203	34.2933123015873	-1.27063230168553	-1.21402245736774	40.4114892857143	42.1705734126984	-0.237164087881775	-0.215123010161897
TCGA-AD-6895	-3.88304496599068	44878.3782092841	19871.140116365	0.30025397267851	36936.2214100947	0.881928742432047	0.39541909359068	0.369836775527033	0.397000613407259	0.412293530210669	0.430520358451647	0.450882452318967	0.415518790128489	0.436634987414905	0.451927550290806	-3.23030376859535	0.435565502917485	-2.87299650777763	0.474095471401141	0.341112911299469	0.442715670888348	0.459385518304857	0.502812228941172	0.453414725271958	0.396267434161194	0.48588480334955	0.468198350553091	0.511409482476811	0.539051390396173	-4.37801907337609	-3.63872716006843	-3.78075720960849	-4.05013245910341	44878.3782092841	0.881928742432047	-3.89934870670811	-3.1242717464082	0.320879606662357	0.369836775527033	0.932365721650169	-3.1242717464082	-3.89934870670811	0.390524829189828	0.430520358451647	0.443150301444014	0.490984340321205	0.475531983604179	0.435565502917485	-2.85302858287405	0.466622925586276	0.412835802635318	0.374866784635936	-3.88304496599068	-3.88304496599068	0.30025397267851	0.320879606662357	-3.1242717464082	-3.1242717464082	0.447061041391236	0.410707691248173	0.346904838876605	0.358625979739958	0.39089510724864	0.405598186033849	0.422286097658953	0.401544578818505	0.400783616466962	0.48588480334955	0.392147015158358	0.443150301444014	-0.533012624753797	0.368294602072742	0.426263303389393	-3.88304496599068	-3.88304496599068	-3.88304496599068	-3.88304496599068	-3.88304496599068	0.425142037593051	0.369457084049457	0.43916754243032	0.430520358451647	-3.02472078007354	-3.06472749585261	0.382501455094269	0.462641145856291	35.2932273809524	0.731379057498417	33.9183099206349	-0.571606204062621	-2.0401010655048	-1.85304151127568	44878.3782092841	44878.3782092841	34.039726984127	-1.94111601371938	-1.93263648180156	36.051076984127	37.4857876984127	0.734684546965716	0.731379057498417
TCGA-G4-6309	-4.83813736316065	47702.173551655	20873.4512706747	-0.264696701830777	39504.1936636506	-0.272893414863382	-0.310238954080408	-0.287847202726844	-0.299917753088664	-0.306985355676911	-0.318494463497974	-0.335656289288108	-0.309453797673865	-0.322108796598532	-0.345677050429393	-4.08696980110722	-0.319163910901355	-3.69801272527345	-0.348499852724798	-0.217349081031211	-0.327263424242221	-0.332159863418696	-0.3658114072967	-0.333079162655532	-0.270309618796308	-0.366261827433196	-0.352493399262919	-0.37107808661704	-0.39030208788299	-5.21071529930103	-4.58074241623477	-4.80372127380658	-5.03846993974948	47702.173551655	-0.272893414863382	-4.82536297628619	-3.93406285610361	-0.281103278375869	-0.287847202726844	-0.231747891069816	-3.93406285610361	-4.82536297628619	-0.285593328400919	-0.318494463497974	-0.327037859283419	-0.37215498347039	-0.360651499550674	-0.319163910901355	-3.66784593919628	-0.345945789409497	-0.295377755035447	-0.249489691563903	-4.83813736316065	-4.83813736316065	-0.264696701830777	-0.281103278375869	-3.93406285610361	-3.93406285610361	-0.322608348394977	-0.284597746726372	-0.265971809442437	-0.277151319320173	-0.266125593660407	-0.280919695139473	-0.316466530780683	-0.296637380863632	-0.273805975066694	-0.366261827433196	-0.267982628822779	-0.327037859283419	-0.533875181982568	-0.242887703272053	-0.303996743339248	-4.83813736316065	-4.83813736316065	-4.83813736316065	-4.83813736316065	-4.83813736316065	-0.309318564814297	-0.246171537444892	-0.328191123332315	-0.318494463497974	-3.89027325886081	-3.94289155263886	-0.258334560063992	-0.351725689939532	35.6140718253968	-0.213809754962944	38.3898412698413	-0.575116310953874	-0.450921174604316	-0.376346369238032	47702.173551655	47702.173551655	34.4294623015873	-0.431927553532043	-0.329020187538064	40.4834226190476	42.1952496031746	-0.279188859933165	-0.213809754962944
TCGA-D5-6539	-4.92451734177696	51266.9697682393	22564.5257048457	-0.169884226025407	41939.841428172	-0.472946763702087	-0.251308141460428	-0.209872823870458	-0.261989657202937	-0.240665559480269	-0.263869598107273	-0.311818549590859	-0.282792428704636	-0.281790291412698	-0.284872941416783	-4.09027237740257	-0.293729983111895	-3.67908771627825	-0.333799737899114	-0.26395346111999	-0.305055538452498	-0.332982571359708	-0.354890690001721	-0.318587866867462	-0.31508602924092	-0.320459656462344	-0.311471509643387	-0.360022801013127	-0.372663469581504	-5.32348878893481	-4.47984874543131	-4.65821175047213	-5.0124922463368	51266.9697682393	-0.472946763702087	-4.69340144114049	-3.81000272895927	-0.179208983482902	-0.209872823870458	-0.356447564543737	-3.81000272895927	-4.69340144114049	-0.235452920568475	-0.263869598107273	-0.305208202625886	-0.316057654568463	-0.309272557133074	-0.293729983111895	-3.65542382494462	-0.321483132969324	-0.275637484294617	-0.299346444644446	-4.92451734177696	-4.92451734177696	-0.169884226025407	-0.179208983482902	-3.81000272895927	-3.81000272895927	-0.326103424313968	-0.320196516595332	-0.202010056779951	-0.206173770449646	-0.307436304783555	-0.313360250853955	-0.242832490740837	-0.237882674344095	-0.321670121822897	-0.320459656462344	-0.294080644098453	-0.305208202625886	-0.533875181982568	-0.289510824585974	-0.314300167297569	-4.92451734177696	-4.92451734177696	-4.92451734177696	-4.92451734177696	-4.92451734177696	-0.278715894546497	-0.264053835808641	-0.265220357027085	-0.263869598107273	-3.84800953675481	-3.89156350655353	-0.280804783109829	-0.29482046114489	35.4825384920635	-0.435368885898663	34.1882408730159	-0.575116310953874	-2.0401010655048	-1.85442037199302	51266.9697682393	51266.9697682393	34.2933123015873	-1.94111601371938	-1.93263648180156	36.5210571428571	37.9620321428571	-0.462142412803376	-0.435368885898663
TCGA-AA-A01X	-4.07161803286374	50891.4358395552	22113.1748519418	0.274882582647998	41293.5134528297	0.36945345644785	0.321015576129199	0.296433396919211	0.302721090074123	0.308930266758362	0.310253091385591	0.333762447314105	0.306937040150634	0.304852542229648	0.338474382733148	-3.37696926211112	0.298841846195122	-3.01899705549895	0.346471784153458	0.177748678169616	0.305154549809644	0.319772989256578	0.370132051728317	0.309864350873068	0.223009292536472	0.348766346497087	0.333235177813283	0.378385124525213	0.409734550334551	-4.69114110415499	-3.72453114683255	-3.89747795900911	-4.17501784665354	50891.4358395552	0.36945345644785	-3.89631642875451	-3.19798451529865	0.29621816565064	0.296433396919211	0.280031366121001	-3.19798451529865	-3.89631642875451	0.277581242044988	0.310253091385591	0.304930038185561	0.36105152846339	0.345734596724877	0.298841846195122	-3.00356796158714	0.324507389309721	0.276460295343087	0.200359255380627	-4.07161803286374	-4.07161803286374	0.274882582647998	0.29621816565064	-3.19798451529865	-3.19798451529865	0.29687089369486	0.244357075355986	0.267907355957471	0.282438895940112	0.221849875508726	0.242976473749911	0.323168477510569	0.293624781688319	0.223854954136208	0.348766346497087	0.236598849727921	0.304930038185561	-0.533875181982568	0.197836881891786	0.277379936707728	-4.07161803286374	-4.07161803286374	-4.07161803286374	-4.07161803286374	-4.07161803286374	0.291229296810817	0.224605411489124	0.325542979194925	0.310253091385591	-3.16888192727454	-3.20087022466238	0.231484331159331	0.341194256705417	35.0784273809524	0.101171900866094	33.7859765873016	-0.575116310953874	-2.0401010655048	-1.85442037199302	50891.4358395552	50891.4358395552	34.0806361111111	-1.94111601371938	-1.93263648180156	35.9320309523809	37.4654091269841	0.137771663229409	0.101171900866094
TCGA-A6-A5ZU	-4.08486038052999	53394.1296181653	23625.4283607096	0.223582717820554	43785.6525348409	-0.192990777105067	0.154127400155977	0.201796347425861	0.153807907099541	0.205821284162543	0.207819070526856	0.197026803716153	0.168917361075373	0.20573941841604	0.233781331031157	-3.49099078849278	0.203205310861644	-3.09729979072859	0.216864851655053	0.118266283087063	0.211083580284962	0.210090995724399	0.238247582420818	0.221637633455235	0.168932341027016	0.25859893466998	0.239149992856237	0.243452536159441	0.257052774129077	-5.00355901936664	-3.97806423814867	-4.00976351670492	-4.35285991248955	53394.1296181653	-0.192990777105067	-4.12446892255734	-3.21968705318265	0.236768721685519	0.201796347425861	-0.215093385421704	-3.21968705318265	-4.12446892255734	0.177780864212529	0.207819070526856	0.210819582019479	0.269027604235333	0.250206927825492	0.203205310861644	-3.08388624005978	0.236645228580332	0.180234528318689	0.149703630375084	-4.08486038052999	-4.08486038052999	0.223582717820554	0.236768721685519	-3.21968705318265	-3.21968705318265	0.212849474897975	0.179829498865295	0.176739095433429	0.189529188009262	0.16186216228391	0.17349613414679	0.218346095151202	0.192210243765316	0.17503350762535	0.25859893466998	0.156755334298786	0.210819582019479	-0.533875181982568	0.140514785303216	0.189622657882411	-4.08486038052999	-4.08486038052999	-4.08486038052999	-4.08486038052999	-4.08486038052999	0.193537185428707	0.133373303522819	0.221794654322751	0.207819070526856	-3.24974366415102	-3.27987941967867	0.146094099805003	0.240768499437221	35.0784273809524	-0.117254522609187	33.7134765873016	-0.575116310953874	-2.0401010655048	-1.85442037199302	53394.1296181653	53394.1296181653	34.0806361111111	-1.94111601371938	-1.93263648180156	35.6969198412698	37.4247571428571	-0.0590494598393884	-0.117254522609187
TCGA-AZ-6607	-3.87860422369532	40845.5326207334	18432.9752520715	0.564068070709745	32816.2092466826	1.31536046742508	0.516744691679646	0.609081098071424	0.521241652701705	0.625178238644057	0.62982123729935	0.572660971241602	0.541442675897566	0.623143533448256	0.655714595225917	-3.11949208419142	0.609379738410637	-2.70453697353255	0.59040008760157	0.484727766146443	0.613096489030112	0.582225102368584	0.608110398005461	0.618275550619749	0.546345812242946	0.677529874119498	0.654913065053912	0.612760134067603	0.627624352811656	-4.16045067457734	-3.54214292247752	-3.49944908469327	-3.97773832780967	40845.5326207334	1.31536046742508	-3.58262399527232	-2.80890611353655	0.595025384454828	0.609081098071424	1.76728047463759	-2.80890611353655	-3.58262399527232	0.58952799529611	0.62982123729935	0.613255509924085	0.69211990789731	0.671378885835808	0.609379738410637	-2.68357847382851	0.640444162238113	0.581601197994263	0.526744559179162	-3.87860422369532	-3.87860422369532	0.564068070709745	0.595025384454828	-2.80890611353655	-2.80890611353655	0.596859675811011	0.555024087499217	0.57299929310614	0.591448268152015	0.539570909006831	0.549187097314113	0.641164614867587	0.60807605655641	0.552035009289518	0.677529874119498	0.533476067195082	0.613255509924085	-0.524065446299103	0.518107194627741	0.569555246043543	-3.87860422369532	-3.87860422369532	-3.87860422369532	-3.87860422369532	-3.87860422369532	0.603224898464681	0.506222939712854	0.646123800429441	0.62982123729935	-2.82787505896702	-2.86482474317564	0.521717923101159	0.663416588732757	35.1771202380953	1.61537044430692	34.2122492063492	-0.564143367170089	-2.03322835670139	-1.84573889172066	40845.5326207334	40845.5326207334	34.4047630952381	-1.93269698762382	-1.92357586102083	36.235271031746	37.6697257936508	1.6341151002843	1.61537044430692
TCGA-CK-6751	-4.52140371535921	47487.9793049922	21189.2270867892	0.0365356036715768	39482.1122683273	0.331710897306499	0.0727487725287379	0.053891454438067	0.0684126252253066	0.0588013861605994	0.0600934329614117	0.0651429846216391	0.0663313346920332	0.0602172480648422	0.0569094961952667	-3.66487836239231	0.0598176545707035	-3.28470580219126	0.0623238397448974	0.0595796834640764	0.0586149925263467	0.0608312256802998	0.0593938690765427	0.0571476484883372	0.0619175720319089	0.0522034075347259	0.0556240006704819	0.0588370257637234	0.0588645476994603	-4.74600622933374	-4.01084976505586	-4.30650998571614	-4.56446546982165	47487.9793049922	0.331710897306499	-4.40173153574207	-3.42827581487524	0.0387514618325466	0.053891454438067	0.373336001978642	-3.42827581487524	-4.40173153574207	0.0599120924995364	0.0600934329614117	0.0589735007467432	0.0504901035965421	0.0541242378916578	0.0598176545707035	-3.26081935527107	0.0551384823733802	0.0614230178021338	0.0619671524514062	-4.52140371535921	-4.52140371535921	0.0365356036715768	0.0387514618325466	-3.42827581487524	-3.42827581487524	0.0581084785727579	0.0612139696441268	0.0539821053358418	0.053937086520858	0.0621166553052418	0.0615495237549574	0.0582575639322172	0.0593494523251093	0.0617398162618453	0.0522034075347259	0.0624989582407527	0.0589735007467432	-0.533875181982568	0.0622005399399478	0.0607768710596698	-4.52140371535921	-4.52140371535921	-4.52140371535921	-4.52140371535921	-4.52140371535921	0.0608329358070532	0.0627859978660477	0.0587302435800998	0.0600934329614117	-3.45427438521647	-3.50382993241782	0.0627814665144096	0.0559380194054657	35.4768940476191	0.228104776286784	38.1953630952381	-0.575116310953874	-0.450921174604316	-0.376346369238032	47487.9793049922	47487.9793049922	34.2799194444445	-0.431927553532043	-0.329020187538064	40.1006630952381	41.9233718253968	0.224904061977054	0.228104776286784
TCGA-G4-6320	-4.80329756540312	52046.2416313557	23077.855892519	-0.23689463193509	43377.0612218476	-0.89002922765853	-0.323529948211125	-0.251422118793407	-0.297585629947198	-0.265319432886418	-0.267313359122467	-0.304961165866399	-0.291081796377773	-0.263700927865897	-0.285076377449807	-4.03847734887395	-0.258277892036731	-3.60920262193331	-0.308064458057159	-0.165075856996662	-0.261635611838421	-0.280257534203579	-0.324263951330871	-0.261269647991764	-0.189770493441573	-0.285085348746238	-0.27810865622701	-0.331206311815115	-0.361017227981778	-5.45194212846565	-4.69150298774696	-4.71095717352254	-5.02465596132277	52046.2416313557	-0.89002922765853	-4.89417165524821	-3.86192736564834	-0.250402017426924	-0.251422118793407	-0.870581766271004	-3.86192736564834	-4.89417165524821	-0.247092361963146	-0.267313359122467	-0.261300607197349	-0.291949691083752	-0.285463285134337	-0.258277892036731	-3.58285419911982	-0.2698652247819	-0.244899453027446	-0.173856558023213	-4.80329756540312	-4.80329756540312	-0.23689463193509	-0.250402017426924	-3.86192736564834	-3.86192736564834	-0.251428883446586	-0.20852712552266	-0.234767990105936	-0.243194592789209	-0.192145574896859	-0.210308876505719	-0.273769813411721	-0.256353245991348	-0.187585162942633	-0.285085348746238	-0.211633471697943	-0.261300607197349	-0.533875181982568	-0.175740115480663	-0.241543184263103	-4.80329756540312	-4.80329756540312	-4.80329756540312	-4.80329756540312	-4.80329756540312	-0.254596126142037	-0.21079038600879	-0.275745965047816	-0.267313359122467	-3.80075492414457	-3.85147316182234	-0.211479073914897	-0.284508521565392	35.4825384920635	-0.744216700048916	34.2642408730159	-0.575116310953874	-2.0401010655048	-1.85442037199302	52046.2416313557	52046.2416313557	34.2933123015873	-1.94111601371938	-1.93263648180156	36.5510571428571	38.1040321428571	-0.748437916065225	-0.744216700048916
TCGA-AA-3812	-4.18334095500968	50145.089687285	21652.8502975747	0.189672742228865	40874.2761631077	0.244306777682051	0.191137818288326	0.187892146351954	0.187448976309401	0.197858087045453	0.198156128724306	0.209748047421887	0.194380364133743	0.195628768483598	0.208790980137621	-3.50474115290406	0.195615194295221	-3.1290188341105	0.218129592363584	0.147415297948603	0.198571417561021	0.210472645557865	0.228353993939308	0.203958266059478	0.177252597884052	0.214429292406266	0.207992859219341	0.231063602043902	0.23982658199591	-4.82363019748095	-3.9472904220857	-4.12138708943683	-4.37480491520316	50145.089687285	0.244306777682051	-4.20982505422139	-3.34220357445715	0.19931271505228	0.187892146351954	0.0981383298893463	-3.34220357445715	-4.20982505422139	0.179570402833838	0.198156128724306	0.198743954063923	0.219352315165189	0.212423195937035	0.195615194295221	-3.10686103425298	0.20866464946553	0.185930428642359	0.165294401028856	-4.18334095500968	-4.18334095500968	0.189672742228865	0.19931271505228	-3.34220357445715	-3.34220357445715	0.202613504224296	0.185390614444911	0.170034897267051	0.179187174539859	0.174253107339006	0.182754976836609	0.205863539775651	0.189001714511155	0.17977551359913	0.214429292406266	0.176272299651391	0.198743954063923	-0.533875181982568	0.161425032552107	0.1932756113047	-4.18334095500968	-4.18334095500968	-4.18334095500968	-4.18334095500968	-4.18334095500968	0.191091538219839	0.165831607187849	0.206020164722348	0.198156128724306	-3.29801536017439	-3.33658462887376	0.171933961418274	0.210644626663175	35.0784273809524	0.108218081228076	33.7859765873016	-0.575116310953874	-2.0401010655048	-1.85442037199302	50145.089687285	50145.089687285	34.0806361111111	-1.94111601371938	-1.93263648180156	35.9320309523809	37.4654091269841	0.126094335669005	0.108218081228076
TCGA-CM-4751	-3.94064700984939	46254.4963031435	20517.6813753557	0.411279576312704	37467.1802940161	0.707613871036296	0.394047801349727	0.428496272003097	0.384072285451836	0.44128070433863	0.442805536314255	0.426158543439848	0.39499697912947	0.435066627144929	0.478209336145824	-3.27324230853365	0.424242767549301	-2.89112742348836	0.443875183898792	0.283780270714416	0.431417846750831	0.42249370667221	0.47032123460808	0.436994272023265	0.339079180933483	0.496309878899829	0.472715783008145	0.478745210493257	0.508163414081309	-4.51537129800897	-3.69423116796762	-3.68744706236857	-4.07902475132154	46254.4963031435	0.707613871036296	-3.6832151472313	-3.02989738261543	0.436820238288003	0.428496272003097	0.907310620821609	-3.02989738261543	-3.6832151472313	0.402408164669691	0.442805536314255	0.430793581215793	0.51343570687583	0.490568356277484	0.424242767549301	-2.87547409104018	0.459296907422783	0.394728571193578	0.315249427339659	-3.94064700984939	-3.94064700984939	0.411279576312704	0.436820238288003	-3.02989738261543	-3.02989738261543	0.416208213292294	0.357822206907068	0.393210211190073	0.41115060559273	0.335579791665893	0.354424377293068	0.459127615621044	0.422416654971079	0.34194947423776	0.496309878899829	0.342659054733488	0.430793581215793	-0.533875181982568	0.310012980407881	0.388513972331079	-3.94064700984939	-3.94064700984939	-3.94064700984939	-3.94064700984939	-3.94064700984939	0.415604891614747	0.322901429997995	0.462042170159274	0.442805536314255	-3.02299657850473	-3.05286697624874	0.333879318793867	0.483072437596894	35.0784273809524	0.799856028365184	33.7134765873016	-0.575116310953874	-2.0401010655048	-1.85442037199302	46254.4963031435	46254.4963031435	34.0806361111111	-1.94111601371938	-1.93263648180156	35.6969198412698	37.4247571428571	0.837118480641035	0.799856028365184
